id,link,modelo,version,precio,ciudad,km,año,ESTADO,UBICACIÓN,PLACA,TIPO DE CAJA,COMBUSTIBLE,CILINDRAJE,COLOR,PUERTAS,AIRBAGS,DIRECCIÓN,
c0fdbbb7-1a2d-4344-b4a8-eda78ab040e7,https://www.carroya.com/detalle/usado/ford/bronco/2021/bogota/c0fdbbb7-1a2d-4344-b4a8-eda78ab040e7,Ford Bronco,2.0 Wildtrack 4x4,$142.000.000,Bogota,28.000 km,2021,usado,Bogota,**7 Bogota,Automática,Gasolina,2.000,Plateado,5,,,
1970ef8c-713f-42d2-a675-606446d14721,https://www.carroya.com/detalle/usado/renault/r4/1989/duitama/1970ef8c-713f-42d2-a675-606446d14721,Renault r4,Master,$11.000.000,Duitama,192.910 km,1989,usado,Duitama,**0 Duitama,Mecánica,Gasolina,1.300,Rojo,,,,
403fab13-a278-420b-9ca7-7a559635a45f,https://www.carroya.com/detalle/usado/chevrolet/sail/2016/ibague/403fab13-a278-420b-9ca7-7a559635a45f,Chevrolet Sail,1.4 LTZ Hatchback Mecanico Full Equipo,$35.000.000,Ibague,91.000 km,2016,usado,Ibague,**9 Bogota,Mecánica,Gasolina,1.400,Rojo,,,,
b53f474b-570c-4448-8afa-eb2ac9dc8369,https://www.carroya.com/detalle/usado/mazda/2/2017/cali/b53f474b-570c-4448-8afa-eb2ac9dc8369,Mazda 2,1.5 Sport Grand Touring,$58.000.000,Cali,46.000 km,2017,usado,Cali,**8 Cali,Mecánica,Gasolina,1.500,Gris,,,,
16371d0a-d1ec-4700-bd47-11a909d21ffc,https://www.carroya.com/detalle/usado/toyota/land-cruiser/2013/neiva/16371d0a-d1ec-4700-bd47-11a909d21ffc,Toyota Land Cruiser,79 Chasis 4.0 Manual 4x4,$185.000.000,Neiva,130.000 km,2013,usado,Neiva,**1 Armenia,Mecánica,Gasolina,40,Gris,,,,
c2f636dd-7486-49da-b880-6144b45982ec,https://www.carroya.com/detalle/usado/chevrolet/spark/2019/bogota/c2f636dd-7486-49da-b880-6144b45982ec,Chevrolet Spark,1.0 Life Mecanico,$30.000.000,Bogota,45.000 km,2019,usado,Bogota,**8 Bogota,Mecánica,Gasolina,1.000,Gris,null,,,
4d2f1561-5a4f-446c-a3f0-d12bd17a9bca,https://www.carroya.com/detalle/usado/renault/logan/2018/duitama/4d2f1561-5a4f-446c-a3f0-d12bd17a9bca,Renault Logan,1.4 Expression,$36.000.000,Duitama,82.000 km,2018,usado,Duitama,**2 Bogota,Automática,Gasolina,16,Gris,,,,
df55ae84-51ef-40a4-922f-7ee192135c38,https://www.carroya.com/detalle/usado/bmw/x1/2012/bogota/df55ae84-51ef-40a4-922f-7ee192135c38,BMW X1,XDrive 20I M Edition,$69.000.000,Bogota,93.000 km,2012,usado,Bogota,**2 Bogota,Automática,Gasolina,1.997,Rojo,,,,
9c7b1f62-5574-49f9-bbb3-736726ab7e7e,https://www.carroya.com/detalle/usado/chevrolet/sail/2013/cucuta/9c7b1f62-5574-49f9-bbb3-736726ab7e7e,Chevrolet Sail,1.4 LT Hatchback Mecanico Aire Acondicionado,$27.000.000,Cucuta,119.000 km,2013,usado,Cucuta,**0 Cucuta,Mecánica,Gasolina,1.400,Azul,,,,
d325bffb-f521-42bd-b27b-4f3ed1e118b3,https://www.carroya.com/detalle/usado/chevrolet/aveo/2007/bogota/d325bffb-f521-42bd-b27b-4f3ed1e118b3,Chevrolet Aveo,1.4 GTI 3 Puertas,$23.000.000,Bogota,115.000 km,2007,usado,Bogota,**1 Bogota,Mecánica,Gasolina,1.400,Azul,,,,
14bc9a80-62de-4ef6-a3d0-20ddcb56ab6a,https://www.carroya.com/detalle/usado/volkswagen/comfortline-/2020/manizales/14bc9a80-62de-4ef6-a3d0-20ddcb56ab6a,Volkswagen Comfortline,1.6,$65.000.000,Manizales,37.500 km,2020,usado,Manizales,**3 Manizales,Automática,Gasolina,1.600,Blanco,4,,,
48854164-06f7-4708-9dd2-9869f7067e4f,https://www.carroya.com/detalle/usado/ford/ecosport/2015/medellin/48854164-06f7-4708-9dd2-9869f7067e4f,Ford Ecosport,SE 2.0 4X2 AUT,$52.000.000,Medellin,73.000 km,2015,usado,Medellin,**2 Envigado,Automática,Gasolina,1.999,Rojo,,,,
90a5269d-73fc-4f5d-ac8a-386bb0f620b1,https://www.carroya.com/detalle/usado/nissan/tiida/2011/duitama/90a5269d-73fc-4f5d-ac8a-386bb0f620b1,Nissan Tiida,1.8 HB Mecanico,$30.500.000,Duitama,122.000 km,2011,usado,Duitama,**2 Combita,Mecánica,Gasolina,1.800,Plateado,,,,
c59924c7-f83d-495f-98e2-6131c3239d1e,https://www.carroya.com/detalle/usado/renault/duster/2023/cucuta/c59924c7-f83d-495f-98e2-6131c3239d1e,Renault Duster,1.3T Intens 4x4,$98.000.000,Cucuta,26.700 km,2023,usado,Cucuta,**7 Villa del rosario,Mecánica,Gasolina,1.300,Rojo,5,,,
e74fbf22-8f16-491c-9ef7-0a0516628477,https://www.carroya.com/detalle/usado/nissan/kicks/2020/bogota/e74fbf22-8f16-491c-9ef7-0a0516628477,Nissan Kicks,Exclusive Aut,$85.000.000,Bogota,22.000 km,2020,usado,Bogota,**4 Bogota,Automática,Gasolina,1.600,Gris,5,,,
022a8819-a6c8-420e-b5ec-38ff8ca9b29c,https://www.carroya.com/detalle/usado/volkswagen/-gol-trendline/2019/pereira/022a8819-a6c8-420e-b5ec-38ff8ca9b29c,Volkswagen Gol Trendline,,$41.000.000,Pereira,79.100 km,2019,usado,Pereira,**2 Pereira,Mecánica,Gasolina,1.600,Gris,,,,
4cb74296-6ade-4b33-b991-af2369f48788,https://www.carroya.com/detalle/usado/renault/sandero/2016/cali/4cb74296-6ade-4b33-b991-af2369f48788,Renault Sandero,1.6 Dynamique,$36.000.000,Cali,87.728 km,2016,usado,Cali,**1 Cali,Mecánica,Gasolina,1.600,Gris,4,,,
33a367f8-82bd-42b2-a384-fd27da557bdb,https://www.carroya.com/detalle/usado/toyota/yaris/2022/pasto/33a367f8-82bd-42b2-a384-fd27da557bdb,Toyota Yaris,Cross XS 1.5 Suv Automático Hybrid,$132.000.000,Pasto,21.324 km,2022,usado,Pasto,**6 Pasto,Automática,Gasolina,1.500,Gris,5,,,
dc368e3e-2312-4eb4-9107-2db00e7eb0d1,https://www.carroya.com/detalle/usado/chevrolet/cobalt/2014/bogota/dc368e3e-2312-4eb4-9107-2db00e7eb0d1,Chevrolet Cobalt,,$30.000.000,Bogota,113.000 km,2014,usado,Bogota,**0 Bogota,Secuencial,Gasolina,0,Gris,,,,
685cec77-3e51-4baf-b92d-b54b0c5e60fd,https://www.carroya.com/detalle/usado/ford/fiesta/2011/monteria/685cec77-3e51-4baf-b92d-b54b0c5e60fd,Ford Fiesta,Sedan SE Automatico,$27.000.000,Monteria,128.000 km,2011,usado,Monteria,**5 Envigado,Automática,Gasolina,1.600,Gris,,,,
47f383f0-06ed-4e01-a34a-5f14c4e4feb4,https://www.carroya.com/detalle/usado/ford/fiesta/2011/floridablanca/47f383f0-06ed-4e01-a34a-5f14c4e4feb4,Ford Fiesta,1.6 Hatchback Mecanico,$30.000.000,Floridablanca,95.000 km,2011,usado,Floridablanca,**2 Bucaramanga,Mecánica,Gasolina,1.600,Vinotinto,,,,
908ae818-c324-490f-8cae-27f2b13d39b7,https://www.carroya.com/detalle/usado/ford/ecosport/2019/bucaramanga/908ae818-c324-490f-8cae-27f2b13d39b7,Ford Ecosport,1.5 SE 4x2,$56.000.000,Bucaramanga,50.100 km,2019,usado,Bucaramanga,**6 Medellin,Mecánica,Gasolina,1.496,Rojo,5,,,
385a42b6-0df3-4dbc-a644-34335ebbc109,https://www.carroya.com/detalle/usado/chevrolet/aveo/2010/bogota/385a42b6-0df3-4dbc-a644-34335ebbc109,Chevrolet Aveo,1.6 Emotion GT Mecanico Aire Acondicionado,$19.500.000,Bogota,179.000 km,2010,usado,Bogota,**0 Bogota,Mecánica,Gasolina,1.600,Rojo,,,,
30fb0f54-9c4d-4be0-ae04-0018b0acf9d0,https://www.carroya.com/detalle/usado/dfsk/1-3/2014/cali/30fb0f54-9c4d-4be0-ae04-0018b0acf9d0,DFSK 1.3,Mecanica,$25.000.000,Cali,180.000 km,2014,usado,Cali,**7 Cota,Mecánica,Gasolina,13,Blanco,null,,,
cc58cf6d-e391-4225-905d-27987cb3d26d,https://www.carroya.com/detalle/usado/ssangyong/kyron/2012/cali/cc58cf6d-e391-4225-905d-27987cb3d26d,Ssangyong Kyron,2.3 4x2 Mecanica,$38.000.000,Cali,118.700 km,2012,usado,Cali,**8 Bogota,Mecánica,Gasolina,2.300,Gris,,,,
937df1f3-f63d-4b5f-a1d2-73f924f4af80,https://www.carroya.com/detalle/usado/toyota/prado/2015/bogota/937df1f3-f63d-4b5f-a1d2-73f924f4af80,Toyota Prado,5 Puertas TX-L Mecanica Diesel,$195.000.000,Bogota,117 km,2015,usado,Bogota,**3 Yopal,Automática,Diesel,3.000,Gris,null,,,
6761f2c1-ff0c-4fb4-b74f-f96057ae9249,https://www.carroya.com/detalle/usado/chevrolet/grand-vitara/2005/bogota/6761f2c1-ff0c-4fb4-b74f-f96057ae9249,Chevrolet Grand Vitara,Xl7 7 Puestos,$35.000.000,Bogota,140.000 km,2005,usado,Bogota,**2 Cali,Automática,Gasolina,2.700,Café,,,,
d03b6153-7fac-492a-b3f8-c34155f8624f,https://www.carroya.com/detalle/usado/audi/a3/2016/bogota/d03b6153-7fac-492a-b3f8-c34155f8624f,AUDI A3,1.8 Sedan TFSI S-Tronic Ambition,$79.500.000,Bogota,63.500 km,2016,usado,Bogota,**2 Bogota,Automática,Gasolina,1.800,Negro,,,,
3d22eac7-7805-42b4-a4d1-1d5c265593c1,https://www.carroya.com/detalle/usado/volkswagen/-gol-trendline/2019/pereira/3d22eac7-7805-42b4-a4d1-1d5c265593c1,Volkswagen Gol Trendline,,$38.000.000,Pereira,79.100 km,2019,usado,Pereira,**2 Pereira,Mecánica,Gasolina,1.600,Gris,,,,
c08f0d67-7511-4c23-824e-098bf81a54fe,https://www.carroya.com/detalle/usado/chevrolet/equinox/2019/medellin/c08f0d67-7511-4c23-824e-098bf81a54fe,Chevrolet Equinox,1.5 Turbo Premier,$95.000.000,Medellin,50.000 km,2019,usado,Medellin,**6 Medellin,Automática,Gasolina,1.500,Gris,null,,,
1e9de4bf-62ac-42fb-82f7-47f0404181af,https://www.carroya.com/detalle/usado/ford/fiesta/2015/cali/1e9de4bf-62ac-42fb-82f7-47f0404181af,Ford Fiesta,1.6 Se Sporback Mecanico,$41.000.000,,85.000 km,2015,usado,Cali,**2 Cali,Mecánica,Gasolina,1.600,Gris,,,,
4650ff47-77eb-4ece-be29-86ab69f5cb9f,https://www.carroya.com/detalle/usado/mazda/3/2011/bogota/4650ff47-77eb-4ece-be29-86ab69f5cb9f,Mazda 3,,$37.000.000,Bogota,68.000 km,2011,usado,Bogota,**2 Neiva,Mecánica,Gasolina,1.600,Gris,,,,
01552a9b-b924-4101-82dd-a7ac6ad47369,https://www.carroya.com/detalle/usado/chevrolet/tracker/2014/manizales/01552a9b-b924-4101-82dd-a7ac6ad47369,Chevrolet Tracker,1.8 LS Mecanica,$42.900.000,Manizales,176.000 km,2014,usado,Manizales,**9 Cartagena,Mecánica,Gasolina,1.800,Negro,,,,
48236320-dba4-4165-afa1-e446437ebc98,https://www.carroya.com/detalle/usado/renault/duster/2023/monteria/48236320-dba4-4165-afa1-e446437ebc98,Renault Duster,1.3T Intens Outsider 4x4,$102.000.000,Monteria,9.600 km,2023,usado,Monteria,**2 Medellin,Mecánica,Gasolina,1.300,Plateado,5,,,
26d6aba6-2acc-43f4-a210-f2e4d9f55e9a,https://www.carroya.com/detalle/usado/jeep/cj3/1954/rionegro/26d6aba6-2acc-43f4-a210-f2e4d9f55e9a,JEEP CJ3,,$32.000.000,Rionegro,102.000 km,1954,usado,Rionegro,**4 Santa rosa de cabal,Mecánica,Gasolina,1.400,Rojo,,,,
45a2c08c-d601-426b-9b7a-9d6967cd5af1,https://www.carroya.com/detalle/usado/chevrolet/onix/2017/cali/45a2c08c-d601-426b-9b7a-9d6967cd5af1,Chevrolet Onix,1.4 LTZ Automatico,$43.000.000,Cali,98.977 km,2017,usado,Cali,**9 Cali,Automática,Gasolina,1.400,Blanco,5,,,
5c89e6e5-cb1f-4dd3-a022-759e6b325d6a,https://www.carroya.com/detalle/usado/chevrolet/tahoe/2021/santa-marta/5c89e6e5-cb1f-4dd3-a022-759e6b325d6a,Chevrolet Tahoe,5.3 4x4 Automatica,$320.000.000,Santa marta,15.000 km,2021,usado,Santa marta,**7 Bogota,Automática,Gasolina,5.299,Gris,null,,,
87630c96-a056-450a-b377-0fbf32a00796,https://www.carroya.com/detalle/usado/nissan/patrol/2004/bogota/87630c96-a056-450a-b377-0fbf32a00796,Nissan Patrol,4.8 GRX Gasolina Automatica 5 Puertas,$70.000.000,Bogota,255 km,,usado,Bogota,**9 Bogota,Automática,Gasolina,4.800,Gris,,,,
41117a72-d4a4-4c6d-8d47-a2f72b1beb4f,https://www.carroya.com/detalle/usado/suzuki/vitara/2020/bogota/41117a72-d4a4-4c6d-8d47-a2f72b1beb4f,Suzuki Vitara,LIVE GL 1.6 4X2,$55.000.000,Bogota,165.000 km,2020,usado,Bogota,**6 Funza,Mecánica,Gasolina,1.600,Rojo,5,,,
ce1f66dc-3189-4af5-9a30-63cc3e0c60b7,https://www.carroya.com/detalle/usado/suzuki/vitara/2019/cali/ce1f66dc-3189-4af5-9a30-63cc3e0c60b7,Suzuki Vitara,LIVE GL 1.6 4X2 AUT,$71.000.000,Cali,89.000 km,2019,usado,Cali,**1 Cali,Automática,Gasolina,1.600,Gris,,,,
1b0865f4-ffa6-4f27-a0db-c7963ca20f59,https://www.carroya.com/detalle/usado/ford/explorer/2016/bogota/1b0865f4-ffa6-4f27-a0db-c7963ca20f59,Ford Explorer,XLT 4x2,$93.500.000,Bogota,73.000 km,2016,usado,Bogota,**9 Bogota,Automática,Gasolina,35,Gris,5,,,
37bcbccf-7f9b-4e02-a879-a22eee2584a5,https://www.carroya.com/detalle/usado/renault/sandero/2013/cajica/37bcbccf-7f9b-4e02-a879-a22eee2584a5,Renault Sandero,,$35.000.000,Cajica,103.000 km,2013,usado,Cajica,**5 Bogota,Mecánica,Gasolina,1.600,Beige,,,,
53c0a860-caa4-4fe4-aedf-a92b4a1eba75,https://www.carroya.com/detalle/usado/renault/captur/2019/bogota/53c0a860-caa4-4fe4-aedf-a92b4a1eba75,Renault Captur,Zen,$68.000.000,Bogota,48.000 km,2019,usado,Bogota,**6 Chia,Mecánica,Gasolina,20,Gris,5,,,
ace919e1-f709-4089-817b-06e5d8ffcbd5,https://www.carroya.com/detalle/usado/toyota/hilux/2022/medellin/ace919e1-f709-4089-817b-06e5d8ffcbd5,Toyota Hilux,2.7 4X4,$179.000.000,Medellin,7.700 km,2022,usado,Medellin,**4 Sabaneta,Mecánica,Gasolina,2.700,Blanco,,,,
657ba910-4a39-4f5d-8d5f-3e48399bf56d,https://www.carroya.com/detalle/usado/renault/kwid/2022/bucaramanga/657ba910-4a39-4f5d-8d5f-3e48399bf56d,Renault Kwid,Iconic,$51.000.000,Bucaramanga,1.300 km,2022,usado,Bucaramanga,**5 Bucaramanga,Mecánica,Gasolina,999,Gris,5,,,
493839a7-c7a6-4345-82ea-d4a992b3446b,https://www.carroya.com/detalle/usado/ford/edge/2014/palmira/493839a7-c7a6-4345-82ea-d4a992b3446b,Ford Edge,LIMITED,$61.000.000,Palmira,122.000 km,2014,usado,Palmira,**6 Cali,Automática,Gasolina,3.500,Blanco,,,,
8ce05c0f-a82e-4a27-a840-67fc1a231795,https://www.carroya.com/detalle/usado/dodge/journey/2019/bogota/8ce05c0f-a82e-4a27-a840-67fc1a231795,Dodge Journey,2.4 SE Automatica,$78.000.000,Bogota,31.700 km,2019,usado,Bogota,**9 Bogota,Automática,Gasolina,2.400,Gris,,,,
06f1c56b-725e-4a60-9992-f509beda55de,https://www.carroya.com/detalle/usado/nissan/march/2014/cali/06f1c56b-725e-4a60-9992-f509beda55de,Nissan March,1.6 Sense Mecanico,$32.000.000,Cali,109.300 km,2014,usado,Cali,**8 Cali,Mecánica,Gasolina,1.599,Blanco,,,,
340bb499-f890-4fde-8185-838cb6a04702,https://www.carroya.com/detalle/usado/kia/picanto/2011/cali/340bb499-f890-4fde-8185-838cb6a04702,KIA Picanto,1.1 LX Mecanico,$26.000.000,Cali,200.100 km,2011,usado,Cali,**9 Guadalajara de buga,Mecánica,Gasolina,1.100,Plateado,,,,
9a3dfaf5-0fe8-439d-abe3-ae2ea02cef8d,https://www.carroya.com/detalle/usado/chevrolet/onix/2023/ibague/9a3dfaf5-0fe8-439d-abe3-ae2ea02cef8d,Chevrolet Onix,1.0 Turbo LT Sedan Automatico,$68.500.000,Ibague,22.000 km,2023,usado,Ibague,**0 San sebastian de mariquita,Automática,Gasolina,1.000,Gris,,,,
2006052,https://www.carroya.com/detalle/usado/nissan/patrol/2004/bogota/2006052,Nissan Patrol,4.8 GRX Gasolina Automatica 5 Puertas,$70.000.000,Bogota,245.000 km,2004,usado,Bogota,**9 Bogota,Mecánica,Gasolina,0,Plateado,,,,
2006050,https://www.carroya.com/detalle/usado/nissan/patrol/2004/bogota/2006050,Nissan Patrol,4.8 GRX Gasolina Automatica 5 Puertas,$70.000.000,Bogota,245.000 km,2004,usado,Bogota,**9 Bogota,Mecánica,Gasolina,4.800,Plateado,,,,
9857865a-2dbc-4be6-9c57-92d0e5133313,https://www.carroya.com/detalle/usado/bmw/serie-3/2017/medellin/9857865a-2dbc-4be6-9c57-92d0e5133313,BMW Serie 3,320i Sport Line F30,$92.000.000,Medellin,55.000 km,2017,usado,Medellin,**1 Medellin,Automática,Gasolina,2.000,Blanco,,,,
5ac73f3c-8740-4997-bb41-484f91c9a7da,https://www.carroya.com/detalle/usado/mazda/3/2017/bucaramanga/5ac73f3c-8740-4997-bb41-484f91c9a7da,Mazda 3,2.0 Sedan Touring Aut,$62.990.000,Bucaramanga,90.000 km,2017,usado,Bucaramanga,**0 Bucaramanga,Automática,Gasolina,2.000,Blanco,,,,
3cf30f7a-33e9-4f8d-a4b9-39447dfed32c,https://www.carroya.com/detalle/usado/ford/ranger/2019/guadalajara-de-buga/3cf30f7a-33e9-4f8d-a4b9-39447dfed32c,Ford Ranger,2.6 4x2 Doble Cabina,$110.000.000,Guadalajara de buga,56.000 km,2019,usado,Guadalajara de buga,**9 Manizales,Mecánica,Gasolina,25,Blanco,,,,
b2fee997-d0d8-4984-a045-2ba53b8b9172,https://www.carroya.com/detalle/usado/renault/sandero/2022/manizales/b2fee997-d0d8-4984-a045-2ba53b8b9172,Renault Sandero,Life Plus,$53.500.000,Manizales,26.000 km,2022,usado,Manizales,**4 Manizales,Mecánica,Gasolina,1.600,Rojo,5,,,
f2c5f47c-ab4f-46d7-bb9f-f9b5c32f1a27,https://www.carroya.com/detalle/usado/ssangyong/korando-c/2015/bogota/f2c5f47c-ab4f-46d7-bb9f-f9b5c32f1a27,Ssangyong Korando C,4x4 Automatica Full,$55.000.000,Bogota,94.000 km,2015,usado,Bogota,**7 Envigado,Mecánica,Gasolina,2.000,Blanco,,,,
b24c1466-aa34-4e97-bcbe-5a925794218c,https://www.carroya.com/detalle/usado/mercedes-benz/clase-gla/2021/bogota/b24c1466-aa34-4e97-bcbe-5a925794218c,Mercedes Benz Clase GLA,200 AMG Line 1.3 Suv Automatico,$185.000.000,Bogota,1.871 km,2021,usado,Bogota,**3 Bogota,Automática,Gasolina,1.332,Negro,4,,,
28d4dc79-828c-4d76-8624-4dc2cb8b4888,https://www.carroya.com/detalle/usado/kia/rio-spice/2016/cali/28d4dc79-828c-4d76-8624-4dc2cb8b4888,KIA Rio Spice,1.25 Hatchback Mecanico,$49.000.000,Cali,81.000 km,2016,usado,Cali,**2 Cali,Mecánica,Gasolina,1.250,Blanco,,,,
728205f1-703c-4914-856c-07154e478848,https://www.carroya.com/detalle/usado/mazda/cx-9/2017/santa-marta/728205f1-703c-4914-856c-07154e478848,Mazda CX-9,2.5 T Grand Touring LX Skyactiv,$135.900.000,Santa marta,69.700 km,2017,usado,Santa marta,**1 Bogota,Automática,Gasolina,2.488,Gris,5,,,
752db82c-bd05-44dc-9902-97fd4216a35a,https://www.carroya.com/detalle/usado/nissan/qashqai/2021/sincelejo/752db82c-bd05-44dc-9902-97fd4216a35a,Nissan Qashqai,Exclusive Aut,$105.000.000,Sincelejo,26.000 km,2021,usado,Sincelejo,**4 Sincelejo,Automática,Gasolina,2.000,Blanco,,,,
22ccd7af-4fd1-4c6b-88ab-2da3cc786241,https://www.carroya.com/detalle/usado/honda/cr-v/2008/palmira/22ccd7af-4fd1-4c6b-88ab-2da3cc786241,Honda CR-V,2.4 LX Automatica,$42.000.000,Palmira,193.000 km,2008,usado,Palmira,**5 Cali,Automática,Gasolina,24,Rojo,,,,
36cfe35e-d8df-4230-8f61-de2695afb16e,https://www.carroya.com/detalle/usado/ford/escape/2018/cali/36cfe35e-d8df-4230-8f61-de2695afb16e,Ford Escape,2.0 4X4,$94.500.000,Cali,28.355 km,2018,usado,Cali,**8 Bogota,Automática,Gasolina,1.999,Blanco,,,,
683a0cae-4397-4cd0-887b-3f9c2c4b7a19,https://www.carroya.com/detalle/usado/chevrolet/tracker/2020/medellin/683a0cae-4397-4cd0-887b-3f9c2c4b7a19,Chevrolet Tracker,1.8 LS MCM Mecanica,$69.900.000,Medellin,35.000 km,2020,usado,Medellin,**2 Medellin,Mecánica,Gasolina,1.800,Plateado,null,,,
331d3341-74f6-46c2-adc2-b1d295bc4f9d,https://www.carroya.com/detalle/usado/mazda/cx-30/2021/armenia/331d3341-74f6-46c2-adc2-b1d295bc4f9d,Mazda CX-30,Touring 2.0 Suv Automatico 4x2,$101.500.000,Armenia,31.000 km,2021,usado,Armenia,**0 Sabaneta,Automática,Gasolina,2.000,Otro,null,,,
fa7675bc-677c-414c-b718-32c983b75f5b,https://www.carroya.com/detalle/usado/ford/escape/2021/bogota/fa7675bc-677c-414c-b718-32c983b75f5b,Ford Escape,2.0 4X2,$140.000.000,Bogota,38.500 km,2021,usado,Bogota,**0 Bogota,Automática,Híbrido,0,Rojo,,,,
2a9435f9-a7b7-41f3-86bb-7c9cf420d706,https://www.carroya.com/detalle/usado/mazda/3/2016/cali/2a9435f9-a7b7-41f3-86bb-7c9cf420d706,Mazda 3,2.0 Sedan Touring Aut,$56.000.000,Cali,54.000 km,2016,usado,Cali,**8 Bogota,Secuencial,Gasolina,0,Blanco,,,,
fd823e4f-7508-4d4c-ac52-72fc86b75bee,https://www.carroya.com/detalle/usado/renault/duster/2022/bogota/fd823e4f-7508-4d4c-ac52-72fc86b75bee,Renault Duster,1.3T Intens CVT,$90.000.000,Bogota,23.000 km,2022,usado,Bogota,**4 Cajica,Automática,Gasolina,1.300,Café,5,,,
501db895-f985-4f83-9aad-6a9c1d9dc432,https://www.carroya.com/detalle/usado/mazda/3/2019/bogota/501db895-f985-4f83-9aad-6a9c1d9dc432,Mazda 3,2.0 Grand Touring Aut,$80.000.000,Bogota,38.000 km,2019,usado,Bogota,**7 Bogota,Automática,Gasolina,1.999,Gris,,,,
74a1d3e5-11a2-4fa0-9ff8-a9a6441688e3,https://www.carroya.com/detalle/usado/ford/escape/2017/bogota/74a1d3e5-11a2-4fa0-9ff8-a9a6441688e3,Ford Escape,SE EcoBoost 2.0 4x2 Automatico,$73.200.000,Bogota,39.100 km,2017,usado,Bogota,**4 Bogota,Automática,Gasolina,1.999,Gris,,,,
0a468839-d7e7-4b00-b005-84bdb17d0245,https://www.carroya.com/detalle/usado/renault/kwid/2023/cali/0a468839-d7e7-4b00-b005-84bdb17d0245,Renault Kwid,Outsider,$55.200.000,Cali,4.000 km,2023,usado,Cali,**4 Cali,Mecánica,Gasolina,999,Azul,5,,,
0c283f5c-e1c0-4ff1-8077-137763c07491,https://www.carroya.com/detalle/usado/ford/explorer/2017/bogota/0c283f5c-e1c0-4ff1-8077-137763c07491,Ford Explorer,Limited 3.5 Automatica Awd,$132.000.000,Bogota,35.000 km,2017,usado,Bogota,**7 Zipaquira,Automática,Gasolina,3.500,Gris,5,,,
fc0a4980-ba54-4310-b9da-e24e5f67d2f9,https://www.carroya.com/detalle/usado/dongfeng/joyear/2015/bogota/fc0a4980-ba54-4310-b9da-e24e5f67d2f9,Dongfeng Joyear,1.8 Turbo X5,$42.000.000,Bogota,22.800 km,2015,usado,Bogota,**1 Funza,Mecánica,Gasolina,1.800,Vinotinto,5,,,
ff9237a6-bda1-4182-93bb-c427f0b2aa01,https://www.carroya.com/detalle/usado/renault/duster/2015/bogota/ff9237a6-bda1-4182-93bb-c427f0b2aa01,Renault Duster,Dynamique 2.0 4x2 Mecanica,$51.500.000,Bogota,109.500 km,2015,usado,Bogota,**0 Bogota,Mecánica,Gasolina,2.000,Negro,,,,
74756a41-caa4-4bc5-a40c-6b9088da2d4d,https://www.carroya.com/detalle/usado/peugeot/2008/2021/bogota/74756a41-caa4-4bc5-a40c-6b9088da2d4d,Peugeot 2008,,$130.000.000,Bogota,29.000 km,2021,usado,Bogota,**2 Bogota,Automática,Diesel,1.998,Blanco,,,,
911f0c45-72ce-4c40-a54e-c142e51f9b07,https://www.carroya.com/detalle/usado/chevrolet/tracker/2017/cali/911f0c45-72ce-4c40-a54e-c142e51f9b07,Chevrolet Tracker,1.8 AWD LT Automatica,$60.000.000,Cali,57.000 km,2017,usado,Cali,**5 Cali,Automática,Gasolina,1.800,Rojo,5,,,
23e75223-038a-4bb3-8d32-4f76e24a60d2,https://www.carroya.com/detalle/usado/dodge/journey/2011/bogota/23e75223-038a-4bb3-8d32-4f76e24a60d2,Dodge Journey,2.4,$40.000.000,Bogota,115.000 km,2011,usado,Bogota,**6 Bogota,Automática,Gasolina,2.400,Plateado,,,,
9f3edc8e-add7-41d6-a288-e40c69677542,https://www.carroya.com/detalle/usado/mazda/cx-30/2023/pereira/9f3edc8e-add7-41d6-a288-e40c69677542,Mazda CX-30,Grand Touring 2.0 4X2 Automática Hybrid,$135.000.000,Pereira,100 km,2023,usado,Pereira,**7 Pereira,Automática,Híbrido,20,Rojo,5,,,
e9e48d42-2df4-4714-996e-a10749ef8e7d,https://www.carroya.com/detalle/usado/chevrolet/onix/2017/bogota/e9e48d42-2df4-4714-996e-a10749ef8e7d,Chevrolet Onix,1.4 LTZ Automatico,$45.000.000,Bogota,49.900 km,2017,usado,Bogota,**1 Bogota,Automática,Gasolina,1.400,Rojo,5,,,
7534b9d8-1355-4342-af57-47847ae108cf,https://www.carroya.com/detalle/usado/chevrolet/captiva/2023/medellin/7534b9d8-1355-4342-af57-47847ae108cf,Chevrolet Captiva,1.5 Turbo LT Automatica,$106.000.000,Medellin,9.000 km,2023,usado,Medellin,**0 Manizales,Automática,Gasolina,1.499,Rojo,,,,
e8c4160d-2767-4ee5-b66f-1386aafdd406,https://www.carroya.com/detalle/usado/nissan/sentra/2021/barranquilla/e8c4160d-2767-4ee5-b66f-1386aafdd406,Nissan Sentra,,$87.000.000,Barranquilla,28.300 km,2021,usado,Barranquilla,**5 Barranquilla,Automática,Gasolina,1.999,Gris,,,,
a53b87ba-138c-48db-9941-3dc68e9778b8,https://www.carroya.com/detalle/usado/chevrolet/tracker/2017/bogota/a53b87ba-138c-48db-9941-3dc68e9778b8,Chevrolet Tracker,1.8 FWD LT Automatica,$64.500.000,Bogota,64.000 km,2017,usado,Bogota,**0 Bogota,Secuencial,Gasolina,1.800,Plateado,5,,,
